,film_id,category_id,film_title,category,average_price,number_of_rental_day,total_days_revenue,last_rental_date,store_id,inventory_count,total_rentals,total_revenue,average_rental_duration_days
1261,806,13,Sleepy Japanese,New,2.99,4,11.96,2006-02-15 10:07:09,1.0,3,11,47.89,4.71
1262,806,13,Sleepy Japanese,New,2.99,4,11.96,2006-02-15 10:07:09,2.0,2,10,28.94,5.73
1263,807,10,Sleuth Orient,Games,0.99,4,3.96,2006-02-15 10:07:09,1.0,3,13,30.88,4.79
1264,807,10,Sleuth Orient,Games,0.99,4,3.96,2006-02-15 10:07:09,2.0,2,8,17.93,5.17
1265,808,4,Sling Luke,Classics,0.99,5,4.95,2006-02-15 10:07:09,2.0,2,6,14.94,5.32
1266,809,15,Slipper Fidelity,Sports,0.99,5,4.95,2006-02-15 10:07:09,2.0,4,16,24.86,5.06
1267,810,8,Slums Duck,Family,0.99,5,4.95,2006-02-15 10:07:09,1.0,4,14,25.87,4.49
1268,810,8,Slums Duck,Family,0.99,5,4.95,2006-02-15 10:07:09,2.0,3,10,22.91,6.27
1269,811,16,Smile Earring,Travel,2.99,4,11.96,2006-02-15 10:07:09,1.0,3,10,58.9,6.71
1270,812,6,Smoking Barbarella,Documentary,0.99,7,6.93,2006-02-15 10:07:09,1.0,3,10,8.91,4.23
1271,812,6,Smoking Barbarella,Documentary,0.99,7,6.93,2006-02-15 10:07:09,2.0,3,8,8.93,4.51
1272,813,15,Smoochy Control,Sports,0.99,7,6.93,2006-02-15 10:07:09,2.0,4,12,14.88,5.05
1273,814,5,Snatch Slipper,Comedy,4.99,6,29.94,2006-02-15 10:07:09,2.0,4,13,64.88,5.4
1274,814,5,Snatch Slipper,Comedy,4.99,6,29.94,2006-02-15 10:07:09,1.0,3,9,52.92,6.09
1275,815,4,Snatchers Montezuma,Classics,2.99,4,11.96,2006-02-15 10:07:09,1.0,3,9,37.91,3.85
1276,816,2,Snowman Rollercoaster,Animation,0.99,3,2.97,2006-02-15 10:07:09,1.0,4,14,42.87,5.25
1277,816,2,Snowman Rollercoaster,Animation,0.99,3,2.97,2006-02-15 10:07:09,2.0,3,9,22.92,4.45
1278,817,14,Soldiers Evolution,Sci-Fi,4.99,7,34.93,2006-02-15 10:07:09,1.0,2,8,36.93,4.07
1279,818,7,Something Duck,Drama,4.99,4,19.96,2006-02-15 10:07:09,1.0,3,13,84.88,5.54
1280,818,7,Something Duck,Drama,4.99,4,19.96,2006-02-15 10:07:09,2.0,2,6,35.94,4.13
1281,819,12,Song Hedwig,Music,0.99,3,2.97,2006-02-15 10:07:09,1.0,3,11,31.9,5.01
1282,820,2,Sons Interview,Animation,2.99,3,8.97,2006-02-15 10:07:09,1.0,4,11,51.89,4.71
1283,820,2,Sons Interview,Animation,2.99,3,8.97,2006-02-15 10:07:09,2.0,2,4,23.96,6.92
1284,821,9,Sorority Queen,Foreign,0.99,6,5.94,2006-02-15 10:07:09,2.0,4,12,19.88,4.12
1285,822,8,Soup Wisdom,Family,0.99,6,5.94,2006-02-15 10:07:09,2.0,2,8,11.93,4.18
1286,823,1,South Wait,Action,2.99,4,11.96,2006-02-15 10:07:09,2.0,4,11,60.89,6.34
1287,823,1,South Wait,Action,2.99,4,11.96,2006-02-15 10:07:09,1.0,3,11,41.9,4.4
1288,824,8,Spartacus Cheaper,Family,4.99,4,19.96,2006-02-15 10:07:09,2.0,4,9,60.91,5.4
1289,825,1,Speakeasy Date,Action,2.99,6,17.94,2006-02-15 10:07:09,1.0,3,12,41.89,5.23
1290,826,16,Speed Suit,Travel,4.99,7,34.93,2006-02-15 10:07:09,2.0,2,9,44.92,5.42
1291,827,7,Spice Sorority,Drama,4.99,5,24.95,2006-02-15 10:07:09,2.0,4,11,65.89,5.12
1292,827,7,Spice Sorority,Drama,4.99,5,24.95,2006-02-15 10:07:09,1.0,2,9,40.92,3.01
1293,828,4,Spiking Element,Classics,2.99,7,20.93,2006-02-15 10:07:09,2.0,4,13,38.88,4.56
1294,829,8,Spinal Rocky,Family,2.99,7,20.93,2006-02-15 10:07:09,2.0,3,6,17.94,5.84
1295,829,8,Spinal Rocky,Family,2.99,7,20.93,2006-02-15 10:07:09,1.0,2,7,21.93,5.62
1296,830,11,Spirit Flintstones,Horror,0.99,7,6.93,2006-02-15 10:07:09,2.0,4,15,14.86,4.2
1297,831,14,Spirited Casualties,Sci-Fi,0.99,5,4.95,2006-02-15 10:07:09,1.0,3,11,18.9,5.17
1298,832,8,Splash Gump,Family,0.99,5,4.95,2006-02-15 10:07:09,1.0,4,14,33.86,5.8
1299,833,3,Splendor Patton,Children,0.99,5,4.95,2006-02-15 10:07:09,2.0,4,13,24.87,4.77
1300,833,3,Splendor Patton,Children,0.99,5,4.95,2006-02-15 10:07:09,1.0,3,8,15.92,4.76
1301,834,6,Spoilers Hellfighters,Documentary,0.99,4,3.96,2006-02-15 10:07:09,2.0,3,10,18.91,4.34
1302,835,10,Spy Mile,Games,2.99,6,17.94,2006-02-15 10:07:09,1.0,4,14,49.86,5.23
1303,835,10,Spy Mile,Games,2.99,6,17.94,2006-02-15 10:07:09,2.0,4,13,44.87,4.98
1304,836,15,Squad Fish,Sports,2.99,3,8.97,2006-02-15 10:07:09,1.0,3,7,27.93,3.46
1305,837,5,Stage World,Comedy,2.99,4,11.96,2006-02-15 10:07:09,2.0,3,10,46.9,5.44
1306,838,1,Stagecoach Armageddon,Action,4.99,5,24.95,2006-02-15 10:07:09,2.0,4,18,99.84,4.98
1307,838,1,Stagecoach Armageddon,Action,4.99,5,24.95,2006-02-15 10:07:09,1.0,2,8,38.93,4.74
1308,839,14,Stallion Sundance,Sci-Fi,0.99,5,4.95,2006-02-15 10:07:09,2.0,2,7,7.94,3.14
1309,840,10,Stampede Disturbing,Games,0.99,5,4.95,2006-02-15 10:07:09,1.0,4,14,32.86,5.05
1310,841,15,Star Operation,Sports,2.99,5,14.95,2006-02-15 10:07:09,2.0,4,13,51.88,5.39
1311,841,15,Star Operation,Sports,2.99,5,14.95,2006-02-15 10:07:09,1.0,3,8,31.92,5.83
1312,842,10,State Wasteland,Games,2.99,4,11.96,2006-02-15 10:07:09,1.0,2,9,35.93,5.72
1313,842,10,State Wasteland,Games,2.99,4,11.96,2006-02-15 10:07:09,2.0,2,4,19.96,5.14
1314,843,4,Steel Santa,Classics,4.99,4,19.96,2006-02-15 10:07:09,1.0,4,11,68.89,4.7
1315,843,4,Steel Santa,Classics,4.99,4,19.96,2006-02-15 10:07:09,2.0,3,12,67.89,4.15
1316,844,15,Steers Armageddon,Sports,4.99,6,29.94,2006-02-15 10:07:09,1.0,2,8,42.92,4.04
1317,844,15,Steers Armageddon,Sports,4.99,6,29.94,2006-02-15 10:07:09,2.0,2,7,42.93,6.23
1318,845,9,Stepmom Dream,Foreign,4.99,7,34.93,2006-02-15 10:07:09,1.0,4,13,60.88,4.86
1319,845,9,Stepmom Dream,Foreign,4.99,7,34.93,2006-02-15 10:07:09,2.0,3,7,38.93,6.1
1320,846,13,Sting Personal,New,4.99,3,14.97,2006-02-15 10:07:09,2.0,4,11,85.89,5.34
1321,846,13,Sting Personal,New,4.99,3,14.97,2006-02-15 10:07:09,1.0,4,10,63.91,5.03
1322,847,13,Stock Glass,New,2.99,7,20.93,2006-02-15 10:07:09,2.0,4,14,42.87,3.65
1323,848,16,Stone Fire,Travel,0.99,3,2.97,2006-02-15 10:07:09,1.0,3,11,32.9,5.36
1324,849,2,Storm Happiness,Animation,0.99,6,5.94,2006-02-15 10:07:09,1.0,4,15,18.86,4.63
1325,849,2,Storm Happiness,Animation,0.99,6,5.94,2006-02-15 10:07:09,2.0,4,14,23.88,5.01
1326,850,1,Story Side,Action,0.99,7,6.93,2006-02-15 10:07:09,2.0,4,16,22.85,4.57
1327,850,1,Story Side,Action,0.99,7,6.93,2006-02-15 10:07:09,1.0,3,12,12.89,4.23
1328,851,15,Straight Hours,Sports,0.99,3,2.97,2006-02-15 10:07:09,2.0,3,11,29.9,4.27
1329,851,15,Straight Hours,Sports,0.99,3,2.97,2006-02-15 10:07:09,1.0,3,9,25.91,4.43
1330,852,3,Strangelove Desire,Children,0.99,4,3.96,2006-02-15 10:07:09,1.0,4,16,53.86,6.52
1331,852,3,Strangelove Desire,Children,0.99,4,3.96,2006-02-15 10:07:09,2.0,3,8,25.92,5.47
1332,853,3,Stranger Strangers,Children,4.99,3,14.97,2006-02-15 10:07:09,1.0,3,11,65.9,4.39
1334,855,6,Streak Ridgemont,Documentary,0.99,7,6.93,2006-02-15 10:07:09,1.0,2,9,9.93,6.25
1335,855,6,Streak Ridgemont,Documentary,0.99,7,6.93,2006-02-15 10:07:09,2.0,2,7,7.94,5.7
1336,856,11,Streetcar Intentions,Horror,4.99,5,24.95,2006-02-15 10:07:09,2.0,4,14,82.87,5.08
1337,856,11,Streetcar Intentions,Horror,4.99,5,24.95,2006-02-15 10:07:09,1.0,4,11,54.9,3.39
1338,857,5,Strictly Scarface,Comedy,2.99,3,8.97,2006-02-15 10:07:09,2.0,4,11,56.89,4.68
1339,857,5,Strictly Scarface,Comedy,2.99,3,8.97,2006-02-15 10:07:09,1.0,3,12,56.88,4.6
1340,858,5,Submarine Bed,Comedy,4.99,5,24.95,2006-02-15 10:07:09,2.0,4,15,78.87,4.26
1341,859,2,Sugar Wonka,Animation,4.99,3,14.97,2006-02-15 10:07:09,2.0,3,10,50.92,3.58
1342,859,2,Sugar Wonka,Animation,4.99,3,14.97,2006-02-15 10:07:09,1.0,3,7,42.93,3.85
1344,861,10,Suit Walls,Games,4.99,3,14.97,2006-02-15 10:07:09,2.0,3,12,69.9,4.82
1345,861,10,Suit Walls,Games,4.99,3,14.97,2006-02-15 10:07:09,1.0,3,9,64.91,5.3
1346,862,4,Summer Scarface,Classics,0.99,5,4.95,2006-02-15 10:07:09,1.0,3,9,16.92,4.92
1347,862,4,Summer Scarface,Classics,0.99,5,4.95,2006-02-15 10:07:09,2.0,2,7,15.94,5.32
1348,863,14,Sun Confessions,Sci-Fi,0.99,5,4.95,2006-02-15 10:07:09,1.0,4,13,32.87,6.26
1349,863,14,Sun Confessions,Sci-Fi,0.99,5,4.95,2006-02-15 10:07:09,2.0,3,12,17.9,4.2
1350,864,3,Sundance Invasion,Children,0.99,5,4.95,2006-02-15 10:07:09,1.0,4,12,20.89,5.08
1351,864,3,Sundance Invasion,Children,0.99,5,4.95,2006-02-15 10:07:09,2.0,2,7,15.93,4.93
1353,865,2,Sunrise League,Animation,4.99,3,14.97,2006-02-15 10:07:09,2.0,2,8,45.93,3.91
1354,866,8,Sunset Racer,Family,0.99,6,5.94,2006-02-15 10:07:09,2.0,2,8,11.93,5.4
1355,867,8,Super Wyoming,Family,4.99,5,24.95,2006-02-15 10:07:09,1.0,4,13,78.88,6.05
1356,868,16,Superfly Trip,Travel,0.99,5,4.95,2006-02-15 10:07:09,1.0,3,10,16.91,3.78
1357,869,1,Suspects Quills,Action,2.99,4,11.96,2006-02-15 10:07:09,1.0,4,15,67.85,5.58
1358,869,1,Suspects Quills,Action,2.99,4,11.96,2006-02-15 10:07:09,2.0,3,15,50.88,4.59
1359,870,11,Swarm Gold,Horror,0.99,4,3.96,2006-02-15 10:07:09,2.0,4,18,43.86,5.25
1360,870,11,Swarm Gold,Horror,0.99,4,3.96,2006-02-15 10:07:09,1.0,4,9,20.91,4.41
1361,871,5,Sweden Shining,Comedy,4.99,6,29.94,2006-02-15 10:07:09,2.0,3,9,51.92,6.77
1362,871,5,Sweden Shining,Comedy,4.99,6,29.94,2006-02-15 10:07:09,1.0,2,9,49.91,6.41
1363,872,16,Sweet Brotherhood,Travel,2.99,3,8.97,2006-02-15 10:07:09,2.0,3,15,58.89,4.93
1364,873,3,Sweethearts Suspects,Children,0.99,3,2.97,2006-02-15 10:07:09,1.0,4,16,44.86,4.92
1365,873,3,Sweethearts Suspects,Children,0.99,3,2.97,2006-02-15 10:07:09,2.0,4,13,48.87,5.63
1367,875,15,Talented Homicide,Sports,0.99,6,5.94,2006-02-15 10:07:09,2.0,4,19,22.85,4.79
1368,875,15,Talented Homicide,Sports,0.99,6,5.94,2006-02-15 10:07:09,1.0,3,10,11.91,4.48
1369,876,11,Tarzan Videotape,Horror,2.99,3,8.97,2006-02-15 10:07:09,1.0,2,8,40.92,4.55
1370,877,12,Taxi Kick,Music,0.99,4,3.96,2006-02-15 10:07:09,1.0,3,11,19.89,4.1
1371,877,12,Taxi Kick,Music,0.99,4,3.96,2006-02-15 10:07:09,2.0,2,6,14.94,5.44
1374,879,12,Telegraph Voyage,Music,4.99,3,14.97,2006-02-15 10:07:09,2.0,3,12,93.89,6.15
1375,880,2,Telemark Heartbreakers,Animation,2.99,6,17.94,2006-02-15 10:07:09,2.0,4,14,52.87,4.89
1376,880,2,Telemark Heartbreakers,Animation,2.99,6,17.94,2006-02-15 10:07:09,1.0,4,11,35.89,4.6
1377,881,11,Temple Attraction,Horror,4.99,5,24.95,2006-02-15 10:07:09,2.0,4,12,57.9,4.54
1378,882,7,Tenenbaums Command,Drama,0.99,4,3.96,2006-02-15 10:07:09,1.0,4,13,19.88,3.17
1379,883,3,Tequila Past,Children,4.99,6,29.94,2006-02-15 10:07:09,2.0,2,6,32.94,3.34
1380,884,12,Terminator Club,Music,4.99,5,24.95,2006-02-15 10:07:09,2.0,3,6,39.94,6.17
1381,885,11,Texas Watch,Horror,0.99,7,6.93,2006-02-15 10:07:09,1.0,2,6,5.94,3.02
1382,886,2,Theory Mermaid,Animation,0.99,5,4.95,2006-02-15 10:07:09,1.0,4,11,30.88,5.7
1383,887,2,Thief Pelican,Animation,4.99,5,24.95,2006-02-15 10:07:09,1.0,4,15,75.88,5.6
1384,887,2,Thief Pelican,Animation,4.99,5,24.95,2006-02-15 10:07:09,2.0,2,4,21.96,3.92
1385,888,6,Thin Sagebrush,Documentary,4.99,5,24.95,2006-02-15 10:07:09,1.0,4,11,73.89,5.51
1386,889,3,Ties Hunger,Children,4.99,3,14.97,2006-02-15 10:07:09,1.0,3,11,69.91,5.13
1387,890,15,Tights Dawn,Sports,0.99,5,4.95,2006-02-15 10:07:09,2.0,4,14,36.86,6.18
1388,890,15,Tights Dawn,Sports,0.99,5,4.95,2006-02-15 10:07:09,1.0,3,12,17.9,4.18
1389,891,4,Timberland Sky,Classics,0.99,3,2.97,2006-02-15 10:07:09,2.0,4,17,64.84,5.93
1390,891,4,Timberland Sky,Classics,0.99,3,2.97,2006-02-15 10:07:09,1.0,3,14,37.9,5.67
1391,892,2,Titanic Boondock,Animation,4.99,3,14.97,2006-02-15 10:07:09,2.0,4,13,84.88,4.67
1392,892,2,Titanic Boondock,Animation,4.99,3,14.97,2006-02-15 10:07:09,1.0,3,10,64.9,4.69
1393,893,14,Titans Jerk,Sci-Fi,4.99,4,19.96,2006-02-15 10:07:09,2.0,4,16,91.86,5.56
1394,893,14,Titans Jerk,Sci-Fi,4.99,4,19.96,2006-02-15 10:07:09,1.0,4,13,94.87,5.61
1395,894,16,Tomatoes Hellfighters,Travel,0.99,6,5.94,2006-02-15 10:07:09,1.0,3,7,10.93,4.83
1396,894,16,Tomatoes Hellfighters,Travel,0.99,6,5.94,2006-02-15 10:07:09,2.0,2,7,8.93,3.95
1397,895,4,Tomorrow Hustler,Classics,2.99,3,8.97,2006-02-15 10:07:09,1.0,4,17,63.84,3.97
1398,895,4,Tomorrow Hustler,Classics,2.99,3,8.97,2006-02-15 10:07:09,2.0,3,8,37.92,4.69
1399,896,3,Tootsie Pilot,Children,0.99,3,2.97,2006-02-15 10:07:09,1.0,2,8,16.94,5.22
1400,896,3,Tootsie Pilot,Children,0.99,3,2.97,2006-02-15 10:07:09,2.0,2,7,11.94,3.11
1401,897,7,Torque Bound,Drama,4.99,3,14.97,2006-02-15 10:07:09,1.0,4,15,80.88,4.41
1402,897,7,Torque Bound,Drama,4.99,3,14.97,2006-02-15 10:07:09,2.0,4,12,88.88,5.61
1403,898,15,Tourist Pelican,Sports,4.99,4,19.96,2006-02-15 10:07:09,1.0,3,14,77.88,4.66
1404,898,15,Tourist Pelican,Sports,4.99,4,19.96,2006-02-15 10:07:09,2.0,2,8,48.93,5.53
1405,899,4,Towers Hurricane,Classics,0.99,7,6.93,2006-02-15 10:07:09,1.0,3,11,10.91,4.01
1406,900,9,Town Ark,Foreign,2.99,6,17.94,2006-02-15 10:07:09,1.0,2,7,20.94,4.61
1407,900,9,Town Ark,Foreign,2.99,6,17.94,2006-02-15 10:07:09,2.0,2,7,25.93,3.82
1408,901,2,Tracy Cider,Animation,0.99,3,2.97,2006-02-15 10:07:09,1.0,4,15,38.87,5.01
1409,901,2,Tracy Cider,Animation,0.99,3,2.97,2006-02-15 10:07:09,2.0,3,11,39.89,5.42
1410,902,15,Trading Pinocchio,Sports,4.99,6,29.94,2006-02-15 10:07:09,1.0,4,15,85.86,6.31
1411,902,15,Trading Pinocchio,Sports,4.99,6,29.94,2006-02-15 10:07:09,2.0,3,10,47.91,4.02
1412,903,16,Traffic Hobbit,Travel,4.99,5,24.95,2006-02-15 10:07:09,2.0,2,5,24.95,3.4
1413,904,11,Train Bunch,Horror,4.99,3,14.97,2006-02-15 10:07:09,1.0,2,4,24.96,3.35
1414,905,5,Trainspotting Strangers,Comedy,4.99,7,34.93,2006-02-15 10:07:09,1.0,3,11,46.91,5.24
1415,906,5,Tramp Others,Comedy,0.99,4,3.96,2006-02-15 10:07:09,2.0,3,13,27.89,5.41
1416,906,5,Tramp Others,Comedy,0.99,4,3.96,2006-02-15 10:07:09,1.0,2,7,12.93,4.44
1417,907,7,Translation Summer,Drama,0.99,4,3.96,2006-02-15 10:07:09,1.0,4,15,25.87,4.62
1418,908,9,Trap Guys,Foreign,4.99,3,14.97,2006-02-15 10:07:09,2.0,2,9,60.92,5.07
1419,908,9,Trap Guys,Foreign,4.99,3,14.97,2006-02-15 10:07:09,1.0,2,7,58.93,6.14
1421,910,7,Treatment Jekyll,Drama,0.99,3,2.97,2006-02-15 10:07:09,2.0,2,7,6.94,3.41
1422,911,1,Trip Newton,Action,4.99,7,34.93,2006-02-15 10:07:09,1.0,4,15,73.86,4.09
1423,911,1,Trip Newton,Action,4.99,7,34.93,2006-02-15 10:07:09,2.0,4,13,61.88,4.31
1424,912,14,Trojan Tomorrow,Sci-Fi,2.99,3,8.97,2006-02-15 10:07:09,2.0,3,10,47.9,4.36
1426,913,13,Troopers Metal,New,0.99,3,2.97,2006-02-15 10:07:09,1.0,4,9,36.91,5.91
1427,913,13,Troopers Metal,New,0.99,3,2.97,2006-02-15 10:07:09,2.0,2,5,9.95,3.47
1428,914,16,Trouble Date,Travel,2.99,6,17.94,2006-02-15 10:07:09,2.0,4,15,51.86,5.07
1429,914,16,Trouble Date,Travel,2.99,6,17.94,2006-02-15 10:07:09,1.0,2,8,18.95,5.02
1430,915,1,Truman Crazy,Action,4.99,7,34.93,2006-02-15 10:07:09,1.0,4,14,64.88,5.65
1431,915,1,Truman Crazy,Action,4.99,7,34.93,2006-02-15 10:07:09,2.0,2,9,39.92,3.26
1432,916,2,Turn Star,Animation,2.99,3,8.97,2006-02-15 10:07:09,1.0,2,9,33.93,4.73
1433,916,2,Turn Star,Animation,2.99,3,8.97,2006-02-15 10:07:09,2.0,2,5,22.95,3.89
1434,917,15,Tuxedo Mile,Sports,2.99,3,8.97,2006-02-15 10:07:09,1.0,3,8,44.92,5.72
1435,917,15,Tuxedo Mile,Sports,2.99,3,8.97,2006-02-15 10:07:09,2.0,2,5,31.95,6.3
1436,918,3,Twisted Pirates,Children,4.99,4,19.96,2006-02-15 10:07:09,2.0,4,11,66.89,4.1
1438,920,13,Unbreakable Karate,New,0.99,3,2.97,2006-02-15 10:07:09,1.0,3,14,41.88,5.05
1439,920,13,Unbreakable Karate,New,0.99,3,2.97,2006-02-15 10:07:09,2.0,2,7,34.93,6.73
1440,921,12,Uncut Suicides,Music,2.99,7,20.93,2006-02-15 10:07:09,2.0,2,8,24.93,6.28
1441,921,12,Uncut Suicides,Music,2.99,7,20.93,2006-02-15 10:07:09,1.0,2,6,17.94,5.91
1442,922,11,Undefeated Dalmations,Horror,4.99,7,34.93,2006-02-15 10:07:09,2.0,4,13,61.89,4.83
1443,922,11,Undefeated Dalmations,Horror,4.99,7,34.93,2006-02-15 10:07:09,1.0,3,8,40.92,4.42
1444,923,7,Unfaithful Kill,Drama,2.99,7,20.93,2006-02-15 10:07:09,2.0,3,8,26.92,5.42
1445,924,14,Unforgiven Zoolander,Sci-Fi,0.99,7,6.93,2006-02-15 10:07:09,2.0,3,11,13.9,5.49
1446,924,14,Unforgiven Zoolander,Sci-Fi,0.99,7,6.93,2006-02-15 10:07:09,1.0,2,7,8.94,5.29
1447,925,6,United Pilot,Documentary,0.99,3,2.97,2006-02-15 10:07:09,1.0,3,9,20.93,5.59
1448,925,6,United Pilot,Documentary,0.99,3,2.97,2006-02-15 10:07:09,2.0,2,8,22.92,4.46
1449,926,6,Untouchables Sunrise,Documentary,2.99,5,14.95,2006-02-15 10:07:09,2.0,2,8,28.93,5.54
1450,927,1,Uprising Uptown,Action,2.99,6,17.94,2006-02-15 10:07:09,1.0,4,16,45.87,5.17
1451,928,3,Uptown Young,Children,2.99,5,14.95,2006-02-15 10:07:09,1.0,3,12,29.9,3.56
1452,929,9,Usual Untouchables,Foreign,4.99,5,24.95,2006-02-15 10:07:09,1.0,4,13,65.88,3.5
1453,930,14,Vacation Boondock,Sci-Fi,2.99,4,11.96,2006-02-15 10:07:09,2.0,3,12,58.89,5.56
1454,930,14,Vacation Boondock,Sci-Fi,2.99,4,11.96,2006-02-15 10:07:09,1.0,3,9,30.92,3.77
1455,931,16,Valentine Vanishing,Travel,0.99,7,6.93,2006-02-15 10:07:09,2.0,3,12,12.9,5.72
1456,932,5,Valley Packer,Comedy,0.99,3,2.97,2006-02-15 10:07:09,1.0,2,10,21.93,4.41
1458,933,13,Vampire Whale,New,4.99,4,19.96,2006-02-15 10:07:09,1.0,3,12,69.89,4.86
1459,934,10,Vanilla Day,Games,4.99,7,34.93,2006-02-15 10:07:09,2.0,3,9,52.91,5.57
1460,935,13,Vanished Garden,New,0.99,5,4.95,2006-02-15 10:07:09,2.0,2,7,14.94,6.13
1461,936,12,Vanishing Rocky,Music,2.99,3,8.97,2006-02-15 10:07:09,2.0,4,13,59.88,5.02
1462,936,12,Vanishing Rocky,Music,2.99,3,8.97,2006-02-15 10:07:09,1.0,2,5,20.95,3.41
1463,937,13,Varsity Trip,New,2.99,7,20.93,2006-02-15 10:07:09,2.0,3,10,30.9,4.1
1464,937,13,Varsity Trip,New,2.99,7,20.93,2006-02-15 10:07:09,1.0,2,6,17.94,3.99
1466,938,5,Velvet Terminator,Comedy,4.99,3,14.97,2006-02-15 10:07:09,2.0,2,8,49.92,4.15
1467,939,5,Vertigo Northwest,Comedy,2.99,4,11.96,2006-02-15 10:07:09,2.0,4,8,37.92,4.86
1468,940,15,Victory Academy,Sports,0.99,6,5.94,2006-02-15 10:07:09,1.0,3,9,12.91,4.08
1469,941,10,Videotape Arsenic,Games,4.99,4,19.96,2006-02-15 10:07:09,1.0,4,18,92.86,4.81
1470,941,10,Videotape Arsenic,Games,4.99,4,19.96,2006-02-15 10:07:09,2.0,3,11,55.9,3.74
1471,942,7,Vietnam Smoochy,Drama,0.99,7,6.93,2006-02-15 10:07:09,2.0,2,9,11.92,3.86
1472,942,7,Vietnam Smoochy,Drama,0.99,7,6.93,2006-02-15 10:07:09,1.0,2,6,9.94,6.21
1474,944,7,Virgin Daisy,Drama,4.99,6,29.94,2006-02-15 10:07:09,2.0,3,12,60.89,5.19
1475,944,7,Virgin Daisy,Drama,4.99,6,29.94,2006-02-15 10:07:09,1.0,2,5,25.95,4.44
1476,945,6,Virginian Pluto,Documentary,0.99,5,4.95,2006-02-15 10:07:09,2.0,4,16,25.87,4.57
1477,945,6,Virginian Pluto,Documentary,0.99,5,4.95,2006-02-15 10:07:09,1.0,4,13,21.88,4.13
1479,947,9,Vision Torque,Foreign,0.99,5,4.95,2006-02-15 10:07:09,1.0,2,7,11.94,5.08
1480,948,13,Voice Peach,New,0.99,6,5.94,2006-02-15 10:07:09,2.0,4,13,17.89,4.4
1481,948,13,Voice Peach,New,0.99,6,5.94,2006-02-15 10:07:09,1.0,2,6,13.94,5.8
1482,949,10,Volcano Texas,Games,0.99,6,5.94,2006-02-15 10:07:09,1.0,4,12,15.89,4.03
1483,949,10,Volcano Texas,Games,0.99,6,5.94,2006-02-15 10:07:09,2.0,2,10,16.92,5.78
1485,951,4,Voyage Legally,Classics,0.99,6,5.94,2006-02-15 10:07:09,2.0,4,17,28.85,5.34
1486,951,4,Voyage Legally,Classics,0.99,6,5.94,2006-02-15 10:07:09,1.0,3,11,13.9,5.65
1487,952,6,Wagon Jaws,Documentary,2.99,7,20.93,2006-02-15 10:07:09,1.0,3,10,33.91,6.75
1488,953,2,Wait Cider,Animation,0.99,3,2.97,2006-02-15 10:07:09,1.0,4,17,53.86,5.61
1489,953,2,Wait Cider,Animation,0.99,3,2.97,2006-02-15 10:07:09,2.0,2,4,19.96,6.88
1492,956,10,Wanda Chamber,Games,4.99,7,34.93,2006-02-15 10:07:09,1.0,4,16,76.86,5.33
1493,957,9,War Notting,Foreign,4.99,7,34.93,2006-02-15 10:07:09,1.0,3,8,44.92,5.49
1494,957,9,War Notting,Foreign,4.99,7,34.93,2006-02-15 10:07:09,2.0,2,4,20.96,5.19
1495,958,7,Wardrobe Phantom,Drama,2.99,6,17.94,2006-02-15 10:07:09,2.0,3,15,41.88,5.41
1496,958,7,Wardrobe Phantom,Drama,2.99,6,17.94,2006-02-15 10:07:09,1.0,3,12,38.89,4.19
1497,959,3,Warlock Werewolf,Children,2.99,6,17.94,2006-02-15 10:07:09,1.0,2,6,21.94,4.23
1498,960,6,Wars Pluto,Documentary,2.99,5,14.95,2006-02-15 10:07:09,2.0,3,10,42.9,5.52
1499,961,9,Wash Heavenly,Foreign,4.99,7,34.93,2006-02-15 10:07:09,1.0,3,15,63.88,4.37
1500,961,9,Wash Heavenly,Foreign,4.99,7,34.93,2006-02-15 10:07:09,2.0,2,8,40.92,5.17
1501,962,4,Wasteland Divine,Classics,2.99,7,20.93,2006-02-15 10:07:09,1.0,4,15,40.88,4.87
1502,963,2,Watch Tracy,Animation,0.99,5,4.95,2006-02-15 10:07:09,2.0,3,11,25.9,5.4
1503,963,2,Watch Tracy,Animation,0.99,5,4.95,2006-02-15 10:07:09,1.0,2,5,7.95,3.44
1504,964,1,Waterfront Deliverance,Action,4.99,4,19.96,2006-02-15 10:07:09,1.0,3,8,54.92,5.25
1505,964,1,Waterfront Deliverance,Action,4.99,4,19.96,2006-02-15 10:07:09,2.0,2,9,61.92,6.06
1506,965,11,Watership Frontier,Horror,0.99,6,5.94,2006-02-15 10:07:09,1.0,2,6,13.94,6.06
1507,966,6,Wedding Apollo,Documentary,0.99,3,2.97,2006-02-15 10:07:09,2.0,4,16,52.86,5.72
1508,966,6,Wedding Apollo,Documentary,0.99,3,2.97,2006-02-15 10:07:09,1.0,2,8,18.93,4.64
1509,967,14,Weekend Personal,Sci-Fi,2.99,5,14.95,2006-02-15 10:07:09,1.0,3,11,45.89,4.89
1510,967,14,Weekend Personal,Sci-Fi,2.99,5,14.95,2006-02-15 10:07:09,2.0,2,7,25.94,5.03
1511,968,1,Werewolf Lola,Action,4.99,6,29.94,2006-02-15 10:07:09,1.0,3,14,68.88,4.98
1512,969,7,West Lion,Drama,4.99,4,19.96,2006-02-15 10:07:09,1.0,4,16,92.86,5.0
1513,970,4,Westward Seabiscuit,Classics,0.99,7,6.93,2006-02-15 10:07:09,2.0,4,15,19.86,5.64
